ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,routine_name,element_iteration,condition_name,eyes_camera_pos,eyes_camera_rot,framerate
240777.7,15482,240766.9,1543.201,Lab_SliderTraining,0,default,-0.04131011 2.532557 1.213012,349.1645 356.7999 359.1513,69.14125
240800,15483,240778.1,1565.524,Lab_SliderTraining,0,default,-0.04139392 2.532557 1.213043,349.149 356.7835 359.1732,69.44245
240811,15484,240800.8,1576.502,Lab_SliderTraining,0,default,-0.04166029 2.53264 1.213073,349.1361 356.7087 359.2056,69.09766
240821.6,15485,240811.5,1587.131,Lab_SliderTraining,0,default,-0.04168591 2.53255 1.212846,349.1496 356.6886 359.2241,69.13927
240844.6,15486,240822,1610.145,Lab_SliderTraining,0,default,-0.04167791 2.53252 1.212686,349.1291 356.6698 359.2444,69.5356
240866.8,15487,240845.2,1632.323,Lab_SliderTraining,0,default,-0.04193471 2.532604 1.212642,349.1052 356.6186 359.2665,69.22485
240877.5,15488,240867.6,1643.067,Lab_SliderTraining,0,default,-0.04192924 2.532547 1.212513,349.0587 356.5672 359.3117,69.20738
240888.3,15489,240878,1653.873,Lab_SliderTraining,0,default,-0.04205096 2.532625 1.212465,349.0416 356.5391 359.3316,69.23438
240911.2,15490,240888.8,1676.727,Lab_SliderTraining,0,default,-0.04216939 2.532695 1.212396,349.0172 356.5128 359.3306,69.60462
240922.2,15491,240911.8,1687.73,Lab_SliderTraining,0,default,-0.0421073 2.532733 1.212199,348.9868 356.4611 359.3427,69.24677
240944.2,15492,240922.7,1709.75,Lab_SliderTraining,0,default,-0.04200716 2.532714 1.212103,348.9392 356.4465 359.332,69.59721
240955.8,15493,240944.8,1721.302,Lab_SliderTraining,0,default,-0.04225785 2.532885 1.211996,348.8925 356.4156 359.3482,69.35826
240977.6,15494,240956.5,1743.14,Lab_SliderTraining,0,default,-0.04219669 2.532748 1.211859,348.87 356.404 359.3782,69.62505
240988.7,15495,240978.1,1754.243,Lab_SliderTraining,0,default,-0.04242218 2.532864 1.211732,348.8301 356.3689 359.4077,69.31892
241011.2,15496,240989.2,1776.712,Lab_SliderTraining,0,default,-0.04233302 2.533002 1.211761,348.7871 356.3546 359.4221,69.64912
241022,15497,241011.7,1787.571,Lab_SliderTraining,0,default,-0.04256567 2.533179 1.211612,348.7092 356.3265 359.4421,69.34226
241032.8,15498,241022.5,1798.305,Lab_SliderTraining,0,default,-0.04267837 2.533283 1.211514,348.6502 356.3149 359.45,69.70399
241055.6,15499,241033.2,1821.112,Lab_SliderTraining,0,default,-0.04250481 2.533289 1.211426,348.5939 356.3031 359.4507,70.4593
241066.4,15500,241056.2,1831.977,Lab_SliderTraining,0,default,-0.04270684 2.533453 1.211255,348.5204 356.2744 359.4774,69.41313
241088.5,15501,241067.2,1854.048,Lab_SliderTraining,0,default,-0.04265628 2.533513 1.21105,348.4712 356.2593 359.4822,69.77
241099.8,15502,241089,1865.339,Lab_SliderTraining,0,default,-0.04275233 2.533594 1.210945,348.4485 356.2502 359.4897,69.41352
241122,15503,241100.6,1887.563,Lab_SliderTraining,0,default,-0.04260559 2.533711 1.210887,348.4289 356.2358 359.4932,69.71269
241133.3,15504,241122.6,1898.873,Lab_SliderTraining,0,default,-0.04282786 2.533892 1.210671,348.3878 356.209 359.5122,69.37639
241155.3,15505,241134.2,1920.865,Lab_SliderTraining,0,default,-0.04274183 2.533913 1.210543,348.368 356.1852 359.5489,69.67521
241166.4,15506,241155.9,1931.979,Lab_SliderTraining,0,default,-0.04299722 2.53404 1.210321,348.331 356.1543 359.5892,69.34562
241188.5,15507,241166.9,1954.078,Lab_SliderTraining,0,default,-0.04295868 2.534008 1.210234,348.3118 356.0933 359.6473,69.67395
241200.4,15508,241189.1,1965.95,Lab_SliderTraining,0,default,-0.0432417 2.534134 1.210028,348.2655 356.0197 359.7033,69.29683
241222.1,15509,241202,1987.615,Lab_SliderTraining,0,default,-0.04327875 2.534189 1.210156,348.2591 355.9545 359.7217,69.93987
241244.9,15510,241222.6,2010.46,Lab_SliderTraining,0,default,-0.04335856 2.534239 1.210011,348.2252 355.8506 359.7493,69.11752
241255.8,15511,241246.2,2021.326,Lab_SliderTraining,0,default,-0.0437766 2.534407 1.209762,348.169 355.7267 359.8058,68.76754
241277.8,15512,241256.3,2043.335,Lab_SliderTraining,0,default,-0.0436459 2.534384 1.209735,348.163 355.6693 359.8093,69.23624
241288.7,15513,241278.3,2054.269,Lab_SliderTraining,0,default,-0.04385615 2.534429 1.209629,348.1536 355.5839 359.8531,69.24199
241311.1,15514,241289.2,2076.664,Lab_SliderTraining,0,default,-0.04363361 2.53442 1.209676,348.1662 355.5811 359.8638,69.25957
241322.1,15515,241312.1,2087.687,Lab_SliderTraining,0,default,-0.0437047 2.534521 1.209619,348.1572 355.5615 359.8799,68.55637
241344.5,15516,241322.6,2110.044,Lab_SliderTraining,0,default,-0.0432009 2.534603 1.209663,348.171 355.6765 359.8361,69.35196
241355.8,15517,241345.1,2121.385,Lab_SliderTraining,0,default,-0.04315917 2.53471 1.209634,348.1783 355.7208 359.8173,68.55643
241378.4,15518,241356.3,2143.902,Lab_SliderTraining,0,default,-0.04264043 2.534705 1.209718,348.1812 355.8857 359.7547,68.9007
241388.8,15519,241379.3,2154.29,Lab_SliderTraining,0,default,-0.04242028 2.534785 1.209737,348.1729 356.0052 359.7295,68.9001
241411,15520,241389.3,2176.537,Lab_SliderTraining,0,default,-0.04196109 2.534738 1.209778,348.1573 356.1341 359.692,69.3596
241421.7,15521,241411.5,2187.237,Lab_SliderTraining,0,default,-0.04177585 2.534793 1.209779,348.1298 356.2268 359.6533,68.60836
241444,15522,241422.3,2209.5,Lab_SliderTraining,0,default,-0.04133841 2.534825 1.209779,348.0694 356.3279 359.5984,69.37675
241455.2,15523,241444.4,2220.711,Lab_SliderTraining,0,default,-0.04103349 2.534961 1.209797,348.0179 356.4614 359.551,68.64706
241477.5,15524,241455.6,2242.995,Lab_SliderTraining,0,default,-0.04053044 2.53491 1.209789,347.982 356.5284 359.5087,69.36639
241488.4,15525,241478,2253.959,Lab_SliderTraining,0,default,-0.04019069 2.535051 1.209831,347.9337 356.6515 359.4521,68.64948
241510.9,15526,241488.9,2276.397,Lab_SliderTraining,0,default,-0.03992102 2.535021 1.209833,347.9453 356.6937 359.4438,69.40508
241522.4,15527,241511.3,2287.906,Lab_SliderTraining,0,default,-0.03960107 2.535111 1.209878,347.921 356.7835 359.4134,68.57381
241532.7,15528,241522.9,2298.258,Lab_SliderTraining,0,default,-0.03944328 2.535105 1.20991,347.9315 356.7921 359.4105,69.25463
241555.2,15529,241533.2,2320.754,Lab_SliderTraining,0,default,-0.03892167 2.535 1.209943,347.9337 356.8299 359.3837,69.39938
241566.7,15530,241555.7,2332.218,Lab_SliderTraining,0,default,-0.03880936 2.535032 1.209978,347.937 356.8357 359.3702,68.6515
241588.4,15531,241567.2,2353.964,Lab_SliderTraining,0,default,-0.03867219 2.534925 1.209911,347.9274 356.8328 359.353,69.33123
241600.5,15532,241588.9,2366.055,Lab_SliderTraining,0,default,-0.03841938 2.535 1.209983,347.9143 356.8718 359.3324,68.60579
241621.9,15533,241601.3,2387.457,Lab_SliderTraining,0,default,-0.03824943 2.53493 1.209903,347.9047 356.8653 359.3528,68.87998
241633.2,15534,241622.5,2398.699,Lab_SliderTraining,0,default,-0.03804377 2.53502 1.209964,347.8915 356.8906 359.3472,68.52373
241655.3,15535,241633.6,2420.872,Lab_SliderTraining,0,default,-0.03780053 2.534868 1.209846,347.9024 356.9038 359.3295,69.23297
241666.9,15536,241655.9,2432.429,Lab_SliderTraining,0,default,-0.03762717 2.534898 1.209895,347.9098 356.937 359.3025,68.53082
241688.5,15537,241667.5,2454.005,Lab_SliderTraining,0,default,-0.03747971 2.534748 1.209887,347.9295 356.9407 359.2874,69.20518
241699.2,15538,241689,2464.766,Lab_SliderTraining,0,default,-0.03731995 2.534775 1.209943,347.9362 356.975 359.2648,68.53728
241721.8,15539,241699.6,2487.317,Lab_SliderTraining,0,default,-0.03718074 2.534684 1.209894,347.9381 356.9954 359.2646,69.3049
241732.9,15540,241722.3,2498.422,Lab_SliderTraining,0,default,-0.03705896 2.534728 1.209937,347.9359 357.0341 359.244,68.15716
241755.1,15541,241733.3,2520.638,Lab_SliderTraining,0,default,-0.03689551 2.534716 1.209863,347.9334 357.0645 359.2395,68.51095
241766.4,15542,241755.7,2531.916,Lab_SliderTraining,0,default,-0.03678695 2.534789 1.209892,347.9186 357.097 359.222,68.12305
241788.4,15543,241766.8,2553.947,Lab_SliderTraining,0,default,-0.03675929 2.534682 1.209902,347.8784 357.1282 359.2099,68.45407
241799.6,15544,241788.9,2565.1,Lab_SliderTraining,0,default,-0.03670298 2.534786 1.209924,347.8601 357.1632 359.2003,68.13493
241822.4,15545,241800,2587.947,Lab_SliderTraining,0,default,-0.03669797 2.534778 1.209859,347.8391 357.1794 359.2141,68.48361
241833.7,15546,241823.1,2599.202,Lab_SliderTraining,0,default,-0.03669405 2.534858 1.209883,347.8229 357.2083 359.2102,67.66047
241856.4,15547,241834.4,2621.972,Lab_SliderTraining,0,default,-0.03682416 2.534842 1.210016,347.8144 357.2174 359.2118,68.00646
241867.4,15548,241857,2632.937,Lab_SliderTraining,0,default,-0.03687755 2.534931 1.210063,347.7992 357.2449 359.2197,68.01543
241878,15549,241868,2643.506,Lab_SliderTraining,0,default,-0.03674682 2.534798 1.209959,347.794 357.2456 359.2369,68.76977
241899.7,15550,241878.5,2665.284,Lab_SliderTraining,0,default,-0.03680549 2.534822 1.209993,347.7943 357.2534 359.2549,69.18233
241911.6,15551,241900.3,2677.121,Lab_SliderTraining,0,default,-0.03706812 2.534904 1.210322,347.7761 357.2765 359.258,68.02644
241932.8,15552,241912.1,2698.314,Lab_SliderTraining,0,default,-0.03580774 2.535112 1.208723,347.752 357.2972 359.2697,68.2912
241944.7,15553,241933.3,2710.229,Lab_SliderTraining,0,default,-0.03608606 2.535074 1.208918,347.75 357.3095 359.2956,67.97243
241966,15554,241945.1,2731.521,Lab_SliderTraining,0,default,-0.03614946 2.535083 1.209013,347.7422 357.3116 359.3163,68.60414
241977.6,15555,241966.6,2743.17,Lab_SliderTraining,0,default,-0.03633319 2.535079 1.209189,347.7267 357.3313 359.3302,67.96155
241988.2,15556,241978.2,2753.721,Lab_SliderTraining,0,default,-0.03637162 2.535121 1.209263,347.7109 357.336 359.3312,68.24783
242011.1,15557,241988.6,2776.687,Lab_SliderTraining,0,default,-0.03655346 2.535168 1.209482,347.731 357.3552 359.3044,69.03864
242021.9,15558,242011.7,2787.409,Lab_SliderTraining,0,default,-0.03663211 2.535206 1.209619,347.7409 357.3716 359.3118,68.287
242044.1,15559,242022.4,2809.601,Lab_SliderTraining,0,default,-0.03591247 2.535276 1.208707,347.7333 357.3807 359.3092,69.07457
242055.8,15560,242044.6,2821.371,Lab_SliderTraining,0,default,-0.03677773 2.535183 1.209816,347.744 357.375 359.3381,67.90696
242077.4,15561,242056.3,2842.987,Lab_SliderTraining,0,default,-0.03676218 2.535089 1.209894,347.7468 357.377 359.3223,68.18365
242088.4,15562,242077.9,2853.898,Lab_SliderTraining,0,default,-0.03681099 2.535108 1.210012,347.7466 357.3786 359.3214,67.83476
242111.1,15563,242088.8,2876.602,Lab_SliderTraining,0,default,-0.03690432 2.534989 1.209995,347.7413 357.3814 359.3255,68.21943
242121.7,15564,242111.6,2887.228,Lab_SliderTraining,0,default,-0.03694661 2.535004 1.210132,347.731 357.3817 359.3268,67.86908
242144.3,15565,242122.2,2909.802,Lab_SliderTraining,0,default,-0.03710908 2.534919 1.210169,347.7167 357.3949 359.3307,68.2937
242155.1,15566,242144.8,2920.601,Lab_SliderTraining,0,default,-0.03715552 2.534945 1.210298,347.7049 357.4055 359.3336,67.95431
242188.5,15567,242155.5,2954.081,Lab_SliderTraining,0,default,-0.03701644 2.534921 1.210271,347.7158 357.4155 359.3489,68.35224
242199.7,15568,242189.1,2965.207,Lab_SliderTraining,0,default,-0.03703877 2.534919 1.210429,347.7141 357.4137 359.3892,67.74067
242210.7,15569,242200.1,2976.217,Lab_SliderTraining,0,default,-0.03694131 2.534758 1.210379,347.7083 357.4194 359.4203,68.47161
242233,15570,242211.1,2998.573,Lab_SliderTraining,0,default,-0.03692832 2.534787 1.210442,347.6876 357.4447 359.374,68.59338
242245.1,15571,242233.6,3010.669,Lab_SliderTraining,0,default,-0.03692947 2.534739 1.210485,347.6732 357.4833 359.3372,68.56614
242266.2,15572,242245.6,3031.713,Lab_SliderTraining,0,default,-0.03684477 2.534817 1.210556,347.6566 357.5198 359.3232,68.79368
242277.7,15573,242266.8,3043.245,Lab_SliderTraining,0,default,-0.03685275 2.534837 1.210478,347.6274 357.5399 359.3422,68.39837
242288.7,15574,242278.2,3054.215,Lab_SliderTraining,0,default,-0.03681596 2.534879 1.210527,347.6113 357.5585 359.356,68.69463
242311,15575,242289.1,3076.501,Lab_SliderTraining,0,default,-0.03663193 2.534856 1.210501,347.607 357.625 359.3508,69.43273
242321.8,15576,242311.5,3087.339,Lab_SliderTraining,0,default,-0.03658441 2.534866 1.210546,347.5895 357.6605 359.327,68.68189
242344.1,15577,242322.3,3109.685,Lab_SliderTraining,0,default,-0.0364557 2.534877 1.210404,347.5845 357.6985 359.3,69.46342
242355,15578,242344.7,3120.58,Lab_SliderTraining,0,default,-0.03636137 2.534913 1.210492,347.566 357.7482 359.2875,68.66395
242377.7,15579,242355.5,3143.25,Lab_SliderTraining,0,default,-0.03622017 2.534844 1.210462,347.5598 357.7828 359.2764,69.42616
242388.5,15580,242378.3,3154.084,Lab_SliderTraining,0,default,-0.03613065 2.534877 1.210557,347.5451 357.8362 359.2598,68.71414
242411,15581,242389,3176.578,Lab_SliderTraining,0,default,-0.03597186 2.534705 1.210394,347.5768 357.8579 359.2371,69.49245
242421.7,15582,242411.7,3187.284,Lab_SliderTraining,0,default,-0.03586213 2.534691 1.210495,347.5855 357.9132 359.2048,68.6385
242433,15583,242422.2,3198.527,Lab_SliderTraining,0,default,-0.03580648 2.534677 1.21055,347.6024 357.9388 359.1847,69.41991
242455.6,15584,242433.6,3221.099,Lab_SliderTraining,0,default,-0.03570771 2.534578 1.210516,347.6155 357.9689 359.1785,69.35691
242466.5,15585,242456.1,3232,Lab_SliderTraining,0,default,-0.03560762 2.534584 1.210627,347.6177 358.0142 359.1653,69.01753
242488.5,15586,242466.9,3254.02,Lab_SliderTraining,0,default,-0.0354921 2.534633 1.210621,347.6126 358.032 359.1632,69.38494
242499.5,15587,242489,3265.028,Lab_SliderTraining,0,default,-0.03544192 2.534623 1.210712,347.6116 358.0685 359.1452,69.39352
242521.9,15588,242500,3287.435,Lab_SliderTraining,0,default,-0.03534536 2.534564 1.210588,347.6082 358.0669 359.1523,69.38596
242532.8,15589,242522.5,3298.361,Lab_SliderTraining,0,default,-0.03532885 2.534567 1.210665,347.6017 358.0994 359.149,69.38699
242555.2,15590,242533.3,3320.71,Lab_SliderTraining,0,default,-0.03550459 2.534576 1.210522,347.5915 358.0875 359.1822,69.46498
242566.1,15591,242555.9,3331.623,Lab_SliderTraining,0,default,-0.03553447 2.534605 1.210595,347.5775 358.1078 359.1906,69.01845
242589.5,15592,242566.5,3355.012,Lab_SliderTraining,0,default,-0.03551974 2.534574 1.210554,347.544 358.0954 359.2001,69.40636
242600,15593,242590,3365.581,Lab_SliderTraining,0,default,-0.03555842 2.534602 1.210623,347.5292 358.0878 359.2293,69.06212
242610.8,15594,242600.7,3376.295,Lab_SliderTraining,0,default,-0.03546567 2.534459 1.210456,347.5277 358.0747 359.235,69.47404
242633.5,15595,242611.2,3399.017,Lab_SliderTraining,0,default,-0.03551067 2.534444 1.210537,347.5338 358.0614 359.2403,69.65152
242644.3,15596,242634,3409.842,Lab_SliderTraining,0,default,-0.03542121 2.534521 1.210492,347.5232 358.0683 359.228,69.28832
242666.4,15597,242644.8,3431.986,Lab_SliderTraining,0,default,-0.03543525 2.53457 1.210574,347.5266 358.0716 359.1782,69.66064
242677.5,15598,242667,3443.033,Lab_SliderTraining,0,default,-0.0353497 2.534632 1.210562,347.532 358.0879 359.1565,69.66171
242699.6,15599,242677.9,3465.114,Lab_SliderTraining,0,default,-0.03536808 2.534621 1.210632,347.5481 358.1009 359.1688,69.72619
242711.2,15600,242700.1,3476.704,Lab_SliderTraining,0,default,-0.03535108 2.534522 1.21064,347.557 358.1169 359.1915,69.32741
242721.7,15601,242711.7,3487.26,Lab_SliderTraining,0,default,-0.03537591 2.534515 1.21069,347.5572 358.1201 359.2042,69.60114
242744.6,15602,242722.1,3510.13,Lab_SliderTraining,0,default,-0.03534966 2.534344 1.210569,347.5531 358.1313 359.2117,70.00197
242755.1,15603,242745.1,3520.644,Lab_SliderTraining,0,default,-0.03540688 2.534332 1.210652,347.5551 358.1382 359.2201,69.66795
242777.6,15604,242755.6,3543.116,Lab_SliderTraining,0,default,-0.03535334 2.534269 1.210571,347.5463 358.1306 359.2212,70.07319
242799.7,15605,242778.1,3565.246,Lab_SliderTraining,0,default,-0.0354919 2.534262 1.210661,347.5445 358.1037 359.2496,69.76488
242811,15606,242800.3,3576.577,Lab_SliderTraining,0,default,-0.03559002 2.534248 1.210613,347.5524 358.0793 359.2772,69.7619
242821.8,15607,242811.5,3587.316,Lab_SliderTraining,0,default,-0.03566844 2.534227 1.210659,347.5577 358.0684 359.2957,69.73898
242844.3,15608,242822.2,3609.843,Lab_SliderTraining,0,default,-0.03574695 2.534141 1.210619,347.5928 358.0331 359.3383,70.11111
242855.4,15609,242845,3620.891,Lab_SliderTraining,0,default,-0.03590732 2.534111 1.210685,347.6012 357.9941 359.3742,69.81842
242877.5,15610,242855.8,3643.037,Lab_SliderTraining,0,default,-0.03601398 2.534021 1.210496,347.5797 357.9528 359.4009,70.15734
242888.7,15611,242878,3654.216,Lab_SliderTraining,0,default,-0.03608944 2.534041 1.210539,347.5659 357.9203 359.4065,69.83842
242899.8,15612,242889.1,3665.353,Lab_SliderTraining,0,default,-0.0361727 2.534039 1.210586,347.541 357.9035 359.3904,69.75969
242922.3,15613,242900.2,3687.789,Lab_SliderTraining,0,default,-0.03623347 2.534022 1.21049,347.5268 357.9024 359.3615,70.07744
242933.2,15614,242922.9,3698.743,Lab_SliderTraining,0,default,-0.0363581 2.534038 1.21059,347.5141 357.8705 359.3781,69.82191
242955.1,15615,242933.7,3720.62,Lab_SliderTraining,0,default,-0.03635728 2.534151 1.210498,347.5144 357.8716 359.4074,70.16446
242966.3,15616,242955.7,3731.802,Lab_SliderTraining,0,default,-0.03647508 2.534164 1.21059,347.5076 357.8554 359.4327,69.91859
242988.6,15617,242966.7,3754.13,Lab_SliderTraining,0,default,-0.03655644 2.534105 1.210545,347.5069 357.8732 359.4462,70.22842
242999.6,15618,242989.1,3765.18,Lab_SliderTraining,0,default,-0.03666595 2.534114 1.21065,347.5036 357.8744 359.4536,69.53284
243021.9,15619,243000.1,3787.439,Lab_SliderTraining,0,default,-0.0366131 2.534067 1.210595,347.4948 357.8721 359.4459,69.87152
243032.9,15620,243022.6,3798.449,Lab_SliderTraining,0,default,-0.03675084 2.534058 1.210709,347.4861 357.8722 359.4594,69.89418
243044,15621,243033.4,3809.561,Lab_SliderTraining,0,default,-0.036919 2.534065 1.210726,347.4778 357.8672 359.4666,69.8543
243066.4,15622,243044.6,3831.891,Lab_SliderTraining,0,default,-0.03699973 2.534064 1.210795,347.4745 357.8739 359.4656,70.17374
243077.5,15623,243067,3843.062,Lab_SliderTraining,0,default,-0.03706836 2.534106 1.210748,347.4711 357.8727 359.4688,69.92863
243099.7,15624,243078,3865.231,Lab_SliderTraining,0,default,-0.03713009 2.534089 1.210786,347.4707 357.8845 359.4762,70.24284
243110.8,15625,243100.4,3876.368,Lab_SliderTraining,0,default,-0.03728201 2.534014 1.210693,347.4619 357.8913 359.4893,69.87865
243133.1,15626,243111.3,3898.627,Lab_SliderTraining,0,default,-0.03735909 2.534044 1.210713,347.4564 357.895 359.5005,70.19392
243144.3,15627,243133.7,3909.845,Lab_SliderTraining,0,default,-0.03744557 2.534069 1.210665,347.4387 357.9015 359.5126,69.82151
243166.3,15628,243144.8,3931.883,Lab_SliderTraining,0,default,-0.03752111 2.534079 1.210667,347.425 357.8956 359.5068,70.12634
243177.6,15629,243166.9,3943.114,Lab_SliderTraining,0,default,-0.03769795 2.534165 1.210635,347.4207 357.8976 359.5099,69.78133
243188.9,15630,243178.1,3954.41,Lab_SliderTraining,0,default,-0.03776846 2.534171 1.21064,347.4171 357.9001 359.5099,70.08482
243211,15631,243189.3,3976.589,Lab_SliderTraining,0,default,-0.03773118 2.534139 1.21047,347.4207 357.9073 359.5251,70.37562
243221.6,15632,243211.6,3987.171,Lab_SliderTraining,0,default,-0.03785635 2.534141 1.210488,347.4186 357.9073 359.5469,70.30706
243244.2,15633,243222,4009.697,Lab_SliderTraining,0,default,-0.03783307 2.534191 1.210405,347.395 357.9163 359.5884,70.37032
243255.3,15634,243244.8,4020.817,Lab_SliderTraining,0,default,-0.03797914 2.534218 1.210402,347.364 357.9348 359.6005,70.3648
243277.7,15635,243255.8,4043.2,Lab_SliderTraining,0,default,-0.03804937 2.534175 1.210247,347.3417 357.9366 359.6112,70.47816
243288.5,15636,243278.2,4054.043,Lab_SliderTraining,0,default,-0.03817239 2.534155 1.210236,347.3194 357.936 359.6329,70.43255
243310.8,15637,243288.9,4076.347,Lab_SliderTraining,0,default,-0.03810376 2.53409 1.210222,347.3461 357.9428 359.6157,70.52467
243322.1,15638,243311.3,4087.651,Lab_SliderTraining,0,default,-0.03819335 2.534088 1.210224,347.3356 357.9557 359.6019,69.78867
243332.7,15639,243322.8,4098.224,Lab_SliderTraining,0,default,-0.03822852 2.534151 1.210228,347.3263 357.9741 359.5843,70.48048
243355.5,15640,243333.1,4121.016,Lab_SliderTraining,0,default,-0.03815167 2.534105 1.21007,347.3209 358.0267 359.5711,70.51694
